name,batch_id,open,close,volume,item_url
M4A4 | Neo-Noir (Factory New),2025-09-25 02:19:03,180.45,178.48,5,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-09-25 02:19:03,2.42,2.27,105,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Operation Broken Fang Case,2025-09-25 02:19:03,10.43,10.4,750,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Operation Riptide Case,2025-09-25 02:19:03,15.43,15.43,320,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Operation Riptide Case,2025-09-26 01:13:56,15.7,15.71,228,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Desert Eagle | Mecha Industries (Factory New),2025-09-26 01:13:56,22.17,21.91,28,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-09-26 01:13:56,117.2,115.57,9,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-09-26 01:13:56,289.81,272.21,5,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-09-26 01:13:56,1.56,1.54,2828,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-26 01:13:56,1.54,1.44,179,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-09-26 01:13:56,108.0,105.0,11,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Glove Case,2025-09-26 01:13:56,14.23,14.03,1945,https://steamcommunity.com/market/listings/730/Glove%20Case
AK-47 | Bloodsport (Factory New),2025-09-26 01:13:56,373.77,373.54,9,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-09-26 01:13:56,7.07,7.07,1990,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Bolt Energy (Foil),2025-09-26 01:13:56,2.48,2.46,141,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
M4A1-S | Leaded Glass (Factory New),2025-09-26 01:13:56,206.39,196.99,44,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-09-26 01:13:56,193.46,189.8,10,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Operation Broken Fang Case,2025-09-26 01:13:56,11.81,11.77,714,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-26 01:13:56,116.03,115.0,7,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Operation Wildfire Case,2025-09-26 01:13:56,4.37,4.1,933,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Desert Eagle | Printstream (Factory New),2025-09-26 01:13:56,115.99,114.59,23,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-26 01:13:56,1.58,1.54,163,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Dreams & Nightmares Case,2025-09-26 01:13:56,1.88,1.85,108586,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
AK-47 | Asiimov (Factory New),2025-09-26 01:13:56,392.35,377.39,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-09-27 02:47:53,7.15,7.2,2404,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A1-S | Decimator (Factory New),2025-09-27 02:47:53,113.18,115.0,19,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-09-27 02:47:53,372.0,353.53,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-09-27 02:47:53,234.88,218.33,20,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-09-27 02:47:53,129.14,129.18,12,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Operation Wildfire Case,2025-09-27 02:47:53,4.34,4.54,1067,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Desert Eagle | Printstream (Factory New),2025-09-27 02:47:53,117.91,113.94,13,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-27 02:47:53,1.74,1.43,119,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Desert Eagle | Mecha Industries (Factory New),2025-09-27 02:47:53,22.15,22.12,37,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Operation Riptide Case,2025-09-27 02:47:53,15.73,15.27,196,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-27 02:47:53,150.88,138.62,36,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Dreams & Nightmares Case,2025-09-27 02:47:53,1.95,1.96,104538,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Hypnoteyes (Holo),2025-09-27 02:47:53,1.62,1.64,3051,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Glove Case,2025-09-27 02:47:53,14.81,15.07,2061,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Bolt Energy (Foil),2025-09-27 02:47:53,2.5,2.42,82,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
AWP | Hyper Beast (Factory New),2025-09-27 02:47:53,322.96,292.82,5,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-27 02:47:53,1.67,1.59,116,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Operation Broken Fang Case,2025-09-27 02:47:53,11.55,11.57,493,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A1-S | Leaded Glass (Factory New),2025-09-27 02:47:53,240.75,219.71,37,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-09-27 02:47:53,392.35,377.39,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-09-28 01:17:09,425.91,415.29,6,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-09-28 01:17:09,1.61,1.62,2657,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Desert Eagle | Printstream (Factory New),2025-09-28 01:17:09,119.08,114.51,13,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-09-28 01:17:09,327.0,323.21,6,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-09-28 01:17:09,24.84,24.63,51,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-28 01:17:09,163.48,160.0,16,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-09-28 01:17:09,367.82,354.71,5,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Operation Broken Fang Case,2025-09-28 01:17:09,11.82,11.87,794,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A4 | Desolate Space (Factory New),2025-09-28 01:17:09,149.32,137.05,23,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-09-28 01:17:09,7.78,7.96,2321,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Dreams & Nightmares Case,2025-09-28 01:17:09,1.93,1.93,109599,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-28 01:17:09,1.64,1.47,168,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-09-28 01:17:09,126.24,123.28,23,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Riptide Case,2025-09-28 01:17:09,16.46,16.05,361,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Sticker | Bolt Energy (Foil),2025-09-28 01:17:09,2.39,2.39,96,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Glove Case,2025-09-28 01:17:09,14.9,14.77,2282,https://steamcommunity.com/market/listings/730/Glove%20Case
Operation Wildfire Case,2025-09-28 01:17:09,4.42,4.42,1306,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
M4A1-S | Leaded Glass (Factory New),2025-09-28 01:17:09,242.89,240.08,28,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-09-28 01:17:09,238.9,220.72,13,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-28 01:17:09,1.78,1.66,145,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-09-30 01:37:24,133.12,115.48,21,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-09-30 01:37:24,218.0,213.22,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Dreams & Nightmares Case,2025-09-30 01:37:24,1.9,1.95,76608,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-30 01:37:24,1.85,1.79,117,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-30 01:37:24,155.28,149.05,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Glove Case,2025-09-30 01:37:24,14.41,14.01,2075,https://steamcommunity.com/market/listings/730/Glove%20Case
Operation Riptide Case,2025-09-30 01:37:24,15.33,15.35,273,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Sticker | Hypnoteyes (Holo),2025-09-30 01:37:24,2.11,2.1,3766,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-30 01:37:24,1.79,1.77,107,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Desert Eagle | Mecha Industries (Factory New),2025-09-30 01:37:24,25.27,24.81,33,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Operation Broken Fang Case,2025-09-30 01:37:24,11.68,10.46,525,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
M4A1-S | Leaded Glass (Factory New),2025-09-30 01:37:24,239.15,235.22,29,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Desert Eagle | Printstream (Factory New),2025-09-30 01:37:24,119.83,120.05,12,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Operation Wildfire Case,2025-09-30 01:37:24,4.09,4.07,812,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
AK-47 | Asiimov (Factory New),2025-09-30 01:37:24,499.99,432.05,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-09-30 01:37:24,2.6,2.49,116,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | Taste Buddy (Holo),2025-09-30 01:37:24,8.31,8.19,2178,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
AWP | Hyper Beast (Factory New),2025-09-30 01:37:24,355.0,319.7,3,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-09-30 01:37:24,139.24,135.1,9,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-09-30 01:37:24,393.0,393.25,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-10-01 00:55:46,220.59,219.38,25,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-10-01 00:55:46,2.7,2.62,158,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Desert Eagle | Mecha Industries (Factory New),2025-10-01 00:55:46,25.0,24.72,26,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-10-01 00:55:46,2.0,2.0,4532,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Desert Eagle | Printstream (Factory New),2025-10-01 00:55:46,123.45,116.58,25,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-01 00:55:46,125.6,123.21,11,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Glove Case,2025-10-01 00:55:46,14.43,14.43,2873,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-01 00:55:46,1.74,1.61,106,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Operation Wildfire Case,2025-10-01 00:55:46,4.19,4.05,1318,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Operation Riptide Case,2025-10-01 00:55:46,15.1,14.56,232,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
AWP | Hyper Beast (Factory New),2025-10-01 00:55:46,346.09,345.0,2,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Dreams & Nightmares Case,2025-10-01 00:55:46,1.93,1.9,87363,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A4 | Desolate Space (Factory New),2025-10-01 00:55:46,140.83,94.69,10,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Operation Broken Fang Case,2025-10-01 00:55:46,11.7,11.72,465,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-01 00:55:46,1.81,1.8,132,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-01 00:55:46,150.0,145.76,5,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-10-01 00:55:46,218.31,136.27,8,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-10-01 00:55:46,7.83,7.7,2446,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
AK-47 | Asiimov (Factory New),2025-10-01 00:55:46,499.99,432.05,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-10-01 00:55:46,393.0,393.25,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-10-03 00:39:41,147.74,138.43,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-10-03 00:39:41,379.53,358.42,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-10-03 00:39:41,1.68,1.67,170,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Operation Wildfire Case,2025-10-03 00:39:41,4.46,4.3,1329,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Sticker | Hypnoteyes (Holo),2025-10-03 00:39:41,1.9,1.9,4551,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | Bolt Energy (Foil),2025-10-03 00:39:41,2.69,2.71,114,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Operation Broken Fang Case,2025-10-03 00:39:41,11.73,11.69,650,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Glove Case,2025-10-03 00:39:41,14.89,14.86,3204,https://steamcommunity.com/market/listings/730/Glove%20Case
M4A1-S | Leaded Glass (Factory New),2025-10-03 00:39:41,212.17,210.76,27,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-10-03 00:39:41,141.26,127.93,21,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-10-03 00:39:41,344.61,331.1,2,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-03 00:39:41,159.68,143.96,9,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-10-03 00:39:41,7.66,7.51,3257,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A4 | Neo-Noir (Factory New),2025-10-03 00:39:41,221.85,218.27,10,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Dreams & Nightmares Case,2025-10-03 00:39:41,1.89,1.82,125142,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Desert Eagle | Printstream (Factory New),2025-10-03 00:39:41,120.75,127.03,25,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-10-03 00:39:41,1.8,1.77,119,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Desert Eagle | Mecha Industries (Factory New),2025-10-03 00:39:41,24.22,24.46,41,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Operation Riptide Case,2025-10-03 00:39:41,15.65,15.18,334,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
AK-47 | Asiimov (Factory New),2025-10-03 00:39:41,499.99,432.05,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-10-04 01:34:02,162.41,162.0,18,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Operation Riptide Case,2025-10-04 01:34:02,16.17,16.16,247,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
